sample_id,image_path,class_name,context_name,split,class_id,context_id,group_id
sample_00008284,data/processed/nico/autumn/train/autumn_000212.jpg,train,autumn,train,55,0,train__autumn
sample_00008287,data/processed/nico/autumn/train/autumn_000215.jpg,train,autumn,train,55,0,train__autumn
sample_00008288,data/processed/nico/autumn/train/autumn_000216.jpg,train,autumn,train,55,0,train__autumn
sample_00008289,data/processed/nico/autumn/train/autumn_000217.jpg,train,autumn,train,55,0,train__autumn
sample_00008291,data/processed/nico/autumn/train/autumn_000219.jpg,train,autumn,train,55,0,train__autumn
sample_00008292,data/processed/nico/autumn/train/autumn_000220.jpg,train,autumn,train,55,0,train__autumn
sample_00008293,data/processed/nico/autumn/train/autumn_000221.jpg,train,autumn,train,55,0,train__autumn
sample_00008294,data/processed/nico/autumn/train/autumn_000222.jpg,train,autumn,train,55,0,train__autumn
sample_00008295,data/processed/nico/autumn/train/autumn_000223.jpg,train,autumn,train,55,0,train__autumn
sample_00008296,data/processed/nico/autumn/train/autumn_000224.jpg,train,autumn,train,55,0,train__autumn
sample_00008297,data/processed/nico/autumn/train/autumn_000225.jpg,train,autumn,train,55,0,train__autumn
sample_00008299,data/processed/nico/autumn/train/autumn_000227.jpg,train,autumn,train,55,0,train__autumn
sample_00008301,data/processed/nico/autumn/train/autumn_000229.jpg,train,autumn,train,55,0,train__autumn
sample_00008302,data/processed/nico/autumn/train/autumn_000230.jpg,train,autumn,train,55,0,train__autumn
sample_00008303,data/processed/nico/autumn/train/autumn_000231.jpg,train,autumn,train,55,0,train__autumn
sample_00008304,data/processed/nico/autumn/train/autumn_000232.jpg,train,autumn,train,55,0,train__autumn
sample_00008305,data/processed/nico/autumn/train/autumn_000233.jpg,train,autumn,train,55,0,train__autumn
sample_00008307,data/processed/nico/autumn/train/autumn_000235.jpg,train,autumn,train,55,0,train__autumn
sample_00008308,data/processed/nico/autumn/train/autumn_000236.jpg,train,autumn,train,55,0,train__autumn
sample_00008309,data/processed/nico/autumn/train/autumn_000237.jpg,train,autumn,train,55,0,train__autumn
sample_00008310,data/processed/nico/autumn/train/autumn_000238.jpg,train,autumn,train,55,0,train__autumn
sample_00008313,data/processed/nico/autumn/train/autumn_000241.jpg,train,autumn,train,55,0,train__autumn
sample_00008315,data/processed/nico/autumn/train/autumn_000243.jpg,train,autumn,train,55,0,train__autumn
sample_00008316,data/processed/nico/autumn/truck/autumn_000001.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008321,data/processed/nico/autumn/truck/autumn_000006.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008322,data/processed/nico/autumn/truck/autumn_000007.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008323,data/processed/nico/autumn/truck/autumn_000008.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008324,data/processed/nico/autumn/truck/autumn_000009.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008325,data/processed/nico/autumn/truck/autumn_000010.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008326,data/processed/nico/autumn/truck/autumn_000011.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008327,data/processed/nico/autumn/truck/autumn_000012.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008329,data/processed/nico/autumn/truck/autumn_000014.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008331,data/processed/nico/autumn/truck/autumn_000016.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008332,data/processed/nico/autumn/truck/autumn_000017.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008333,data/processed/nico/autumn/truck/autumn_000018.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008334,data/processed/nico/autumn/truck/autumn_000019.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008337,data/processed/nico/autumn/truck/autumn_000022.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008338,data/processed/nico/autumn/truck/autumn_000023.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008339,data/processed/nico/autumn/truck/autumn_000024.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008340,data/processed/nico/autumn/truck/autumn_000025.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008341,data/processed/nico/autumn/truck/autumn_000026.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008342,data/processed/nico/autumn/truck/autumn_000027.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008344,data/processed/nico/autumn/truck/autumn_000029.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008346,data/processed/nico/autumn/truck/autumn_000031.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008347,data/processed/nico/autumn/truck/autumn_000032.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008348,data/processed/nico/autumn/truck/autumn_000033.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008349,data/processed/nico/autumn/truck/autumn_000034.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008351,data/processed/nico/autumn/truck/autumn_000036.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008353,data/processed/nico/autumn/truck/autumn_000038.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008354,data/processed/nico/autumn/truck/autumn_000039.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008355,data/processed/nico/autumn/truck/autumn_000040.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008356,data/processed/nico/autumn/truck/autumn_000041.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008357,data/processed/nico/autumn/truck/autumn_000042.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008358,data/processed/nico/autumn/truck/autumn_000043.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008359,data/processed/nico/autumn/truck/autumn_000044.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008360,data/processed/nico/autumn/truck/autumn_000045.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008362,data/processed/nico/autumn/truck/autumn_000047.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008363,data/processed/nico/autumn/truck/autumn_000048.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008364,data/processed/nico/autumn/truck/autumn_000049.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008365,data/processed/nico/autumn/truck/autumn_000050.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008366,data/processed/nico/autumn/truck/autumn_000051.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008367,data/processed/nico/autumn/truck/autumn_000052.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008369,data/processed/nico/autumn/truck/autumn_000054.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008370,data/processed/nico/autumn/truck/autumn_000055.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008371,data/processed/nico/autumn/truck/autumn_000056.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008372,data/processed/nico/autumn/truck/autumn_000057.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008373,data/processed/nico/autumn/truck/autumn_000058.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008374,data/processed/nico/autumn/truck/autumn_000059.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008375,data/processed/nico/autumn/truck/autumn_000060.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008377,data/processed/nico/autumn/truck/autumn_000062.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008378,data/processed/nico/autumn/truck/autumn_000063.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008379,data/processed/nico/autumn/truck/autumn_000064.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008380,data/processed/nico/autumn/truck/autumn_000065.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008381,data/processed/nico/autumn/truck/autumn_000066.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008382,data/processed/nico/autumn/truck/autumn_000067.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008384,data/processed/nico/autumn/truck/autumn_000069.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008385,data/processed/nico/autumn/truck/autumn_000070.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008388,data/processed/nico/autumn/truck/autumn_000073.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008392,data/processed/nico/autumn/truck/autumn_000077.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008394,data/processed/nico/autumn/truck/autumn_000079.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008395,data/processed/nico/autumn/truck/autumn_000080.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008396,data/processed/nico/autumn/truck/autumn_000081.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008400,data/processed/nico/autumn/truck/autumn_000085.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008401,data/processed/nico/autumn/truck/autumn_000086.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008402,data/processed/nico/autumn/truck/autumn_000087.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008403,data/processed/nico/autumn/truck/autumn_000088.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008404,data/processed/nico/autumn/truck/autumn_000089.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008405,data/processed/nico/autumn/truck/autumn_000090.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008406,data/processed/nico/autumn/truck/autumn_000091.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008407,data/processed/nico/autumn/truck/autumn_000092.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008410,data/processed/nico/autumn/truck/autumn_000095.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008411,data/processed/nico/autumn/truck/autumn_000096.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008412,data/processed/nico/autumn/truck/autumn_000097.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008413,data/processed/nico/autumn/truck/autumn_000098.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008415,data/processed/nico/autumn/truck/autumn_000100.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008417,data/processed/nico/autumn/truck/autumn_000102.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008418,data/processed/nico/autumn/truck/autumn_000103.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008421,data/processed/nico/autumn/truck/autumn_000106.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008422,data/processed/nico/autumn/truck/autumn_000107.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008424,data/processed/nico/autumn/truck/autumn_000109.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008426,data/processed/nico/autumn/truck/autumn_000111.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008427,data/processed/nico/autumn/truck/autumn_000112.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008429,data/processed/nico/autumn/truck/autumn_000114.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008432,data/processed/nico/autumn/truck/autumn_000117.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008434,data/processed/nico/autumn/truck/autumn_000119.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008435,data/processed/nico/autumn/truck/autumn_000120.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008436,data/processed/nico/autumn/truck/autumn_000121.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008437,data/processed/nico/autumn/truck/autumn_000122.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008438,data/processed/nico/autumn/truck/autumn_000123.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008439,data/processed/nico/autumn/truck/autumn_000124.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008440,data/processed/nico/autumn/truck/autumn_000125.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008441,data/processed/nico/autumn/truck/autumn_000126.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008442,data/processed/nico/autumn/truck/autumn_000127.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008444,data/processed/nico/autumn/truck/autumn_000129.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008447,data/processed/nico/autumn/truck/autumn_000132.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008448,data/processed/nico/autumn/truck/autumn_000133.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008449,data/processed/nico/autumn/truck/autumn_000134.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008450,data/processed/nico/autumn/truck/autumn_000135.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008451,data/processed/nico/autumn/truck/autumn_000136.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008452,data/processed/nico/autumn/truck/autumn_000137.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008453,data/processed/nico/autumn/truck/autumn_000138.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008454,data/processed/nico/autumn/truck/autumn_000139.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008455,data/processed/nico/autumn/truck/autumn_000140.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008458,data/processed/nico/autumn/truck/autumn_000143.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008459,data/processed/nico/autumn/truck/autumn_000144.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008461,data/processed/nico/autumn/truck/autumn_000146.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008462,data/processed/nico/autumn/truck/autumn_000147.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008463,data/processed/nico/autumn/truck/autumn_000148.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008464,data/processed/nico/autumn/truck/autumn_000149.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008465,data/processed/nico/autumn/truck/autumn_000150.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008468,data/processed/nico/autumn/truck/autumn_000153.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008469,data/processed/nico/autumn/truck/autumn_000154.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008472,data/processed/nico/autumn/truck/autumn_000157.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008473,data/processed/nico/autumn/truck/autumn_000158.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008475,data/processed/nico/autumn/truck/autumn_000160.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008476,data/processed/nico/autumn/truck/autumn_000161.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008477,data/processed/nico/autumn/truck/autumn_000162.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008479,data/processed/nico/autumn/truck/autumn_000164.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008480,data/processed/nico/autumn/truck/autumn_000165.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008482,data/processed/nico/autumn/truck/autumn_000167.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008486,data/processed/nico/autumn/truck/autumn_000171.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008487,data/processed/nico/autumn/truck/autumn_000172.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008488,data/processed/nico/autumn/truck/autumn_000173.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008489,data/processed/nico/autumn/truck/autumn_000174.jpg,truck,autumn,train,56,0,truck__autumn
sample_00008490,data/processed/nico/autumn/umbrella/autumn_000001.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008491,data/processed/nico/autumn/umbrella/autumn_000002.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008492,data/processed/nico/autumn/umbrella/autumn_000003.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008493,data/processed/nico/autumn/umbrella/autumn_000004.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008494,data/processed/nico/autumn/umbrella/autumn_000005.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008495,data/processed/nico/autumn/umbrella/autumn_000006.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008497,data/processed/nico/autumn/umbrella/autumn_000008.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008499,data/processed/nico/autumn/umbrella/autumn_000010.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008500,data/processed/nico/autumn/umbrella/autumn_000011.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008501,data/processed/nico/autumn/umbrella/autumn_000012.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008504,data/processed/nico/autumn/umbrella/autumn_000015.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008506,data/processed/nico/autumn/umbrella/autumn_000017.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008507,data/processed/nico/autumn/umbrella/autumn_000018.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008508,data/processed/nico/autumn/umbrella/autumn_000019.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008509,data/processed/nico/autumn/umbrella/autumn_000020.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008510,data/processed/nico/autumn/umbrella/autumn_000021.jpg,umbrella,autumn,train,57,0,umbrella__autumn
sample_00008516,data/processed/nico/autumn/umbrella/autumn_000027.jpg,umbrella,autumn,train,57,0,umbrella__autumn
